X,CH1,
Second,Volt,
1.2475391e-01,-8.80000e-01,
1.2490039e-01,-7.20000e-01,
1.2504688e-01,-3.20000e-01,
1.2519336e-01,-1.04000e+00,
1.2533985e-01,-9.60000e-01,
1.2548633e-01,-1.04000e+00,
1.2563282e-01,-7.20000e-01,
1.2577930e-01,-3.20000e-01,
1.2592578e-01,-8.00000e-02,
1.2607227e-01,0.00000e+00,
1.2621875e-01,0.00000e+00,
1.2636524e-01,0.00000e+00,
1.2651172e-01,-1.60000e-01,
1.2665820e-01,8.00000e-02,
1.2680469e-01,-1.60000e-01,
1.2695117e-01,0.00000e+00,
1.2709767e-01,-1.60000e-01,
1.2724414e-01,8.00000e-02,
1.2739064e-01,0.00000e+00,
1.2753712e-01,-1.60000e-01,
1.2768361e-01,0.00000e+00,
1.2783009e-01,-1.60000e-01,
1.2797657e-01,0.00000e+00,
1.2812306e-01,-1.60000e-01,
1.2826954e-01,-1.60000e-01,
1.2841603e-01,-2.40000e-01,
1.2856251e-01,0.00000e+00,
1.2870899e-01,0.00000e+00,
1.2885548e-01,-1.60000e-01,
1.2900196e-01,-1.60000e-01,
1.2914845e-01,0.00000e+00,
1.2929493e-01,0.00000e+00,
1.2944141e-01,0.00000e+00,
1.2958790e-01,-8.00000e-02,
1.2973438e-01,-1.60000e-01,
1.2988088e-01,-8.00000e-02,
1.3002735e-01,-2.40000e-01,
1.3017383e-01,-2.40000e-01,
1.3032033e-01,-2.40000e-01,
1.3046680e-01,8.00000e-02,
1.3061330e-01,-1.60000e-01,
1.3075978e-01,-1.60000e-01,
1.3090625e-01,-1.60000e-01,
1.3105275e-01,-1.60000e-01,
1.3119923e-01,0.00000e+00,
1.3134572e-01,0.00000e+00,
1.3149220e-01,8.00000e-02,
1.3163868e-01,0.00000e+00,
1.3178517e-01,8.00000e-02,
1.3193165e-01,-1.60000e-01,
1.3207814e-01,-1.60000e-01,
1.3222462e-01,8.00000e-02,
1.3237110e-01,0.00000e+00,
1.3251759e-01,-2.40000e-01,
1.3266407e-01,0.00000e+00,
1.3281056e-01,-1.60000e-01,
1.3295704e-01,-1.60000e-01,
1.3310352e-01,0.00000e+00,
1.3325001e-01,-2.40000e-01,
1.3339649e-01,0.00000e+00,
1.3354298e-01,-2.40000e-01,
1.3368946e-01,-1.60000e-01,
1.3383594e-01,-1.60000e-01,
1.3398243e-01,0.00000e+00,
1.3412891e-01,0.00000e+00,
1.3427541e-01,8.00000e-02,
1.3442189e-01,-1.60000e-01,
1.3456836e-01,-8.00000e-02,
1.3471486e-01,-8.00000e-02,
1.3486134e-01,0.00000e+00,
1.3500783e-01,-1.60000e-01,
1.3515431e-01,0.00000e+00,
1.3530079e-01,-1.60000e-01,
1.3544728e-01,-1.60000e-01,
1.3559376e-01,-1.60000e-01,
1.3574025e-01,-1.60000e-01,
1.3588673e-01,-1.60000e-01,
1.3603321e-01,-1.60000e-01,
1.3617970e-01,8.00000e-02,
1.3632618e-01,-1.60000e-01,
1.3647267e-01,-8.00000e-02,
1.3661915e-01,-2.40000e-01,
1.3676563e-01,-1.60000e-01,
1.3691212e-01,-8.00000e-02,
1.3705860e-01,-2.40000e-01,
1.3720509e-01,-2.40000e-01,
1.3735157e-01,-8.00000e-02,
1.3749805e-01,0.00000e+00,
1.3764454e-01,-2.40000e-01,
1.3779102e-01,-1.60000e-01,
1.3793752e-01,-2.40000e-01,
1.3808399e-01,-1.60000e-01,
1.3823047e-01,-8.00000e-02,
1.3837697e-01,-8.00000e-02,
1.3852344e-01,0.00000e+00,
1.3866994e-01,-1.60000e-01,
1.3881642e-01,-1.60000e-01,
1.3896289e-01,-8.00000e-02,
1.3910939e-01,0.00000e+00,
1.3925587e-01,-1.60000e-01,
1.3940236e-01,-8.00000e-02,
1.3954884e-01,0.00000e+00,
1.3969532e-01,8.00000e-02,
1.3984181e-01,-8.00000e-02,
1.3998829e-01,-8.00000e-02,
1.4013478e-01,0.00000e+00,
1.4028126e-01,-8.00000e-02,
1.4042774e-01,1.60000e-01,
1.4057423e-01,-1.60000e-01,
1.4072071e-01,-8.00000e-02,
1.4086720e-01,0.00000e+00,
1.4101368e-01,-8.00000e-02,
1.4116016e-01,0.00000e+00,
1.4130665e-01,-1.60000e-01,
1.4145313e-01,-8.00000e-02,
1.4159963e-01,-1.60000e-01,
1.4174610e-01,0.00000e+00,
1.4189258e-01,0.00000e+00,
1.4203908e-01,-8.00000e-02,
1.4218555e-01,-1.60000e-01,
1.4233205e-01,0.00000e+00,
1.4247853e-01,8.00000e-02,
1.4262500e-01,0.00000e+00,
1.4277150e-01,-1.60000e-01,
1.4291798e-01,0.00000e+00,
1.4306447e-01,-8.00000e-02,
1.4321095e-01,-1.60000e-01,
1.4335743e-01,-8.00000e-02,
1.4350392e-01,0.00000e+00,
1.4365040e-01,0.00000e+00,
1.4379689e-01,8.00000e-02,
1.4394337e-01,-8.00000e-02,
1.4408985e-01,-1.60000e-01,
1.4423634e-01,0.00000e+00,
1.4438282e-01,-1.60000e-01,
1.4452931e-01,-2.40000e-01,
1.4467579e-01,0.00000e+00,
1.4482227e-01,-1.60000e-01,
1.4496876e-01,-2.40000e-01,
1.4511524e-01,-1.60000e-01,
1.4526173e-01,8.00000e-02,
1.4540821e-01,-8.00000e-02,
1.4555469e-01,8.00000e-02,
1.4570118e-01,-1.60000e-01,
1.4584766e-01,0.00000e+00,
1.4599416e-01,8.00000e-02,
1.4614064e-01,-8.00000e-02,
1.4628711e-01,-2.40000e-01,
1.4643361e-01,-8.00000e-02,
1.4658009e-01,-8.00000e-02,
1.4672658e-01,-1.60000e-01,
1.4687306e-01,0.00000e+00,
1.4701954e-01,-1.60000e-01,
1.4716603e-01,-8.00000e-02,
1.4731251e-01,-1.60000e-01,
1.4745900e-01,-2.40000e-01,
1.4760548e-01,-8.00000e-02,
1.4775196e-01,-1.60000e-01,
1.4789845e-01,-1.60000e-01,
1.4804493e-01,-1.60000e-01,
1.4819142e-01,0.00000e+00,
1.4833790e-01,0.00000e+00,
1.4848438e-01,-8.00000e-02,
1.4863087e-01,0.00000e+00,
1.4877735e-01,-1.60000e-01,
1.4892384e-01,-1.60000e-01,
1.4907032e-01,-8.00000e-02,
1.4921680e-01,0.00000e+00,
1.4936329e-01,0.00000e+00,
1.4950977e-01,-8.00000e-02,
1.4965627e-01,1.60000e-01,
1.4980274e-01,8.00000e-02,
1.4994922e-01,0.00000e+00,
1.5009572e-01,-2.40000e-01,
1.5024219e-01,0.00000e+00,
1.5038869e-01,-1.60000e-01,
1.5053517e-01,-8.00000e-02,
1.5068164e-01,0.00000e+00,
1.5082814e-01,-1.60000e-01,
1.5097462e-01,-2.40000e-01,
1.5112111e-01,0.00000e+00,
1.5126759e-01,0.00000e+00,
1.5141407e-01,-1.60000e-01,
1.5156056e-01,-1.60000e-01,
1.5170704e-01,0.00000e+00,
1.5185353e-01,0.00000e+00,
1.5200001e-01,-8.00000e-02,
1.5214649e-01,0.00000e+00,
1.5229298e-01,-2.40000e-01,
1.5243946e-01,-1.60000e-01,
1.5258595e-01,-1.60000e-01,
1.5273243e-01,8.00000e-02,
1.5287891e-01,-8.00000e-02,
1.5302540e-01,-1.60000e-01,
1.5317188e-01,-2.40000e-01,
1.5331838e-01,-1.60000e-01,
1.5346485e-01,8.00000e-02,
1.5361133e-01,1.60000e-01,
1.5375783e-01,-1.60000e-01,
1.5390430e-01,-1.60000e-01,
1.5405080e-01,0.00000e+00,
1.5419728e-01,0.00000e+00,
1.5434375e-01,-1.60000e-01,
1.5449025e-01,0.00000e+00,
1.5463673e-01,-1.60000e-01,
1.5478322e-01,0.00000e+00,
1.5492970e-01,8.00000e-02,
1.5507618e-01,0.00000e+00,
1.5522267e-01,0.00000e+00,
1.5536915e-01,-1.60000e-01,
1.5551564e-01,0.00000e+00,
1.5566212e-01,-1.60000e-01,
1.5580860e-01,-1.60000e-01,
1.5595509e-01,8.00000e-02,
1.5610157e-01,0.00000e+00,
1.5624806e-01,-1.60000e-01,
1.5639454e-01,0.00000e+00,
1.5654102e-01,-8.00000e-02,
1.5668751e-01,-8.00000e-02,
1.5683399e-01,0.00000e+00,
1.5698048e-01,-1.60000e-01,
1.5712696e-01,-1.60000e-01,
1.5727344e-01,-1.60000e-01,
1.5741993e-01,-8.00000e-02,
1.5756641e-01,-8.00000e-02,
1.5771291e-01,0.00000e+00,
1.5785939e-01,0.00000e+00,
1.5800586e-01,8.00000e-02,
1.5815236e-01,-1.60000e-01,
1.5829884e-01,0.00000e+00,
1.5844533e-01,-1.60000e-01,
1.5859181e-01,0.00000e+00,
1.5873829e-01,0.00000e+00,
1.5888478e-01,2.40000e-01,
1.5903126e-01,-1.60000e-01,
1.5917775e-01,8.00000e-02,
1.5932423e-01,-1.60000e-01,
1.5947071e-01,0.00000e+00,
1.5961720e-01,-8.00000e-02,
1.5976368e-01,-8.00000e-02,
1.5991017e-01,0.00000e+00,
1.6005665e-01,0.00000e+00,
1.6020313e-01,-1.60000e-01,
1.6034962e-01,-1.60000e-01,
1.6049610e-01,-1.60000e-01,
1.6064259e-01,-1.60000e-01,
1.6078907e-01,-1.60000e-01,
1.6093555e-01,-1.60000e-01,
1.6108204e-01,-8.00000e-02,
1.6122852e-01,-8.00000e-02,
1.6137502e-01,8.00000e-02,
1.6152149e-01,0.00000e+00,
1.6166797e-01,-8.00000e-02,
1.6181447e-01,8.00000e-02,
1.6196094e-01,1.60000e-01,
1.6210744e-01,0.00000e+00,
1.6225392e-01,0.00000e+00,
1.6240039e-01,0.00000e+00,
1.6254689e-01,-1.60000e-01,
1.6269337e-01,-3.20000e-01,
1.6283986e-01,-8.00000e-02,
1.6298634e-01,-1.60000e-01,
1.6313282e-01,-1.60000e-01,
1.6327931e-01,-8.00000e-02,
1.6342579e-01,0.00000e+00,
1.6357228e-01,8.00000e-02,
1.6371876e-01,-2.40000e-01,
1.6386524e-01,-8.00000e-02,
1.6401173e-01,0.00000e+00,
1.6415821e-01,-1.60000e-01,
1.6430470e-01,0.00000e+00,
1.6445118e-01,0.00000e+00,
1.6459766e-01,-1.60000e-01,
1.6474415e-01,0.00000e+00,
1.6489063e-01,-8.00000e-02,
1.6503713e-01,-1.60000e-01,
1.6518360e-01,0.00000e+00,
1.6533008e-01,0.00000e+00,
1.6547658e-01,-8.00000e-02,
1.6562305e-01,8.00000e-02,
1.6576955e-01,-1.60000e-01,
1.6591603e-01,0.00000e+00,
1.6606250e-01,-1.60000e-01,
1.6620900e-01,-2.40000e-01,
1.6635548e-01,-2.40000e-01,
1.6650197e-01,-1.60000e-01,
1.6664845e-01,-1.60000e-01,
1.6679493e-01,-1.60000e-01,
1.6694142e-01,0.00000e+00,
1.6708790e-01,0.00000e+00,
1.6723439e-01,0.00000e+00,
1.6738087e-01,-8.00000e-02,
1.6752735e-01,-8.00000e-02,
1.6767384e-01,-1.60000e-01,
1.6782032e-01,0.00000e+00,
1.6796681e-01,-1.60000e-01,
1.6811329e-01,-1.60000e-01,
1.6825977e-01,0.00000e+00,
1.6840626e-01,-1.60000e-01,
1.6855274e-01,-1.60000e-01,
1.6869923e-01,-1.60000e-01,
1.6884571e-01,-1.60000e-01,
1.6899219e-01,-2.40000e-01,
1.6913868e-01,-8.00000e-02,
1.6928516e-01,-1.60000e-01,
1.6943166e-01,-1.60000e-01,
1.6957814e-01,8.00000e-02,
1.6972461e-01,-1.60000e-01,
1.6987111e-01,0.00000e+00,
1.7001759e-01,-8.00000e-02,
1.7016408e-01,-1.60000e-01,
1.7031056e-01,-8.00000e-02,
1.7045704e-01,-8.00000e-02,
1.7060353e-01,0.00000e+00,
1.7075001e-01,-1.60000e-01,
1.7089650e-01,0.00000e+00,
1.7104298e-01,0.00000e+00,
1.7118946e-01,0.00000e+00,
1.7133595e-01,-1.60000e-01,
1.7148243e-01,0.00000e+00,
1.7162892e-01,-8.00000e-02,
1.7177540e-01,-1.60000e-01,
1.7192188e-01,-2.40000e-01,
1.7206837e-01,-1.60000e-01,
1.7221485e-01,-8.00000e-02,
1.7236134e-01,0.00000e+00,
1.7250782e-01,0.00000e+00,
1.7265430e-01,-8.00000e-02,
1.7280079e-01,-1.60000e-01,
1.7294727e-01,-1.60000e-01,
1.7309377e-01,-1.60000e-01,
1.7324024e-01,-8.00000e-02,
1.7338672e-01,0.00000e+00,
1.7353322e-01,-2.40000e-01,
1.7367969e-01,-8.00000e-02,
1.7382619e-01,-1.60000e-01,
1.7397267e-01,8.00000e-02,
1.7411914e-01,8.00000e-02,
1.7426564e-01,-1.60000e-01,
1.7441212e-01,-2.40000e-01,
1.7455861e-01,0.00000e+00,
1.7470509e-01,-8.00000e-02,
1.7485157e-01,8.00000e-02,
1.7499806e-01,-8.00000e-02,
1.7514454e-01,-2.40000e-01,
1.7529103e-01,0.00000e+00,
1.7543751e-01,8.00000e-02,
1.7558399e-01,-1.60000e-01,
1.7573048e-01,-1.60000e-01,
1.7587696e-01,0.00000e+00,
1.7602345e-01,-1.60000e-01,
1.7616993e-01,-8.00000e-02,
1.7631641e-01,-8.00000e-02,
1.7646290e-01,-1.60000e-01,
1.7660938e-01,-8.00000e-02,
1.7675588e-01,0.00000e+00,
1.7690235e-01,-8.00000e-02,
1.7704883e-01,0.00000e+00,
1.7719533e-01,-8.00000e-02,
1.7734180e-01,-2.40000e-01,
1.7748830e-01,-8.00000e-02,
1.7763478e-01,-1.60000e-01,
1.7778125e-01,-8.00000e-02,
1.7792775e-01,0.00000e+00,
1.7807423e-01,-8.00000e-02,
1.7822072e-01,-8.00000e-02,
1.7836720e-01,0.00000e+00,
1.7851368e-01,0.00000e+00,
1.7866017e-01,0.00000e+00,
1.7880665e-01,-1.60000e-01,
1.7895314e-01,8.00000e-02,
1.7909962e-01,-2.40000e-01,
1.7924610e-01,0.00000e+00,
1.7939259e-01,8.00000e-02,
1.7953907e-01,-8.00000e-02,
1.7968556e-01,1.60000e-01,
1.7983204e-01,0.00000e+00,
1.7997852e-01,-1.60000e-01,
1.8012501e-01,-8.00000e-02,
1.8027149e-01,-1.60000e-01,
1.8041798e-01,0.00000e+00,
1.8056446e-01,-8.00000e-02,
1.8071094e-01,-2.40000e-01,
1.8085743e-01,-1.60000e-01,
1.8100391e-01,0.00000e+00,
1.8115041e-01,-8.00000e-02,
1.8129689e-01,-8.00000e-02,
1.8144336e-01,0.00000e+00,
1.8158986e-01,-1.60000e-01,
1.8173634e-01,-8.00000e-02,
1.8188283e-01,-2.40000e-01,
1.8202931e-01,8.00000e-02,
1.8217579e-01,-1.60000e-01,
1.8232228e-01,-3.20000e-01,
1.8246876e-01,-2.40000e-01,
1.8261525e-01,-1.60000e-01,
1.8276173e-01,-2.40000e-01,
1.8290821e-01,-1.60000e-01,
1.8305470e-01,-2.40000e-01,
1.8320118e-01,0.00000e+00,
1.8334767e-01,-1.60000e-01,
1.8349415e-01,-1.60000e-01,
1.8364063e-01,-1.60000e-01,
1.8378712e-01,0.00000e+00,
1.8393360e-01,0.00000e+00,
1.8408009e-01,-1.60000e-01,
1.8422657e-01,-2.40000e-01,
1.8437305e-01,0.00000e+00,
1.8451954e-01,8.00000e-02,
1.8466602e-01,-2.40000e-01,
1.8481252e-01,-1.60000e-01,
1.8495899e-01,-1.60000e-01,
1.8510547e-01,8.00000e-02,
1.8525197e-01,0.00000e+00,
1.8539844e-01,8.00000e-02,
1.8554494e-01,0.00000e+00,
1.8569142e-01,0.00000e+00,
1.8583789e-01,0.00000e+00,
1.8598439e-01,8.00000e-02,
1.8613087e-01,-1.60000e-01,
1.8627736e-01,-2.40000e-01,
1.8642384e-01,0.00000e+00,
1.8657032e-01,-1.60000e-01,
1.8671681e-01,-1.60000e-01,
1.8686329e-01,-1.60000e-01,
1.8700978e-01,0.00000e+00,
1.8715626e-01,-1.60000e-01,
1.8730274e-01,0.00000e+00,
1.8744923e-01,-2.40000e-01,
1.8759571e-01,-1.60000e-01,
1.8774220e-01,0.00000e+00,
1.8788868e-01,-1.60000e-01,
1.8803516e-01,0.00000e+00,
1.8818165e-01,0.00000e+00,
1.8832813e-01,-1.60000e-01,
1.8847463e-01,-2.40000e-01,
1.8862110e-01,-1.60000e-01,
1.8876758e-01,-1.60000e-01,
1.8891408e-01,0.00000e+00,
1.8906055e-01,-2.40000e-01,
1.8920705e-01,-1.60000e-01,
1.8935353e-01,-8.00000e-02,
1.8950002e-01,0.00000e+00,
1.8964650e-01,-1.60000e-01,
1.8979298e-01,0.00000e+00,
1.8993947e-01,0.00000e+00,
1.9008595e-01,0.00000e+00,
1.9023244e-01,0.00000e+00,
1.9037892e-01,8.00000e-02,
1.9052540e-01,-8.00000e-02,
1.9067189e-01,-8.00000e-02,
1.9081837e-01,0.00000e+00,
1.9096486e-01,-1.60000e-01,
1.9111134e-01,-8.00000e-02,
1.9125782e-01,0.00000e+00,
1.9140431e-01,-2.40000e-01,
1.9155079e-01,-8.00000e-02,
1.9169728e-01,-1.60000e-01,
1.9184376e-01,0.00000e+00,
1.9199024e-01,0.00000e+00,
1.9213673e-01,-2.40000e-01,
1.9228321e-01,8.00000e-02,
1.9242971e-01,0.00000e+00,
1.9257618e-01,0.00000e+00,
1.9272266e-01,0.00000e+00,
1.9286916e-01,0.00000e+00,
1.9301564e-01,0.00000e+00,
1.9316213e-01,-1.60000e-01,
1.9330861e-01,0.00000e+00,
1.9345509e-01,-8.00000e-02,
1.9360158e-01,-1.60000e-01,
1.9374806e-01,-1.60000e-01,
1.9389455e-01,-1.60000e-01,
1.9404103e-01,-8.00000e-02,
1.9418751e-01,0.00000e+00,
1.9433400e-01,0.00000e+00,
1.9448048e-01,0.00000e+00,
1.9462697e-01,0.00000e+00,
1.9477345e-01,-1.60000e-01,
1.9491993e-01,-2.40000e-01,
1.9506642e-01,0.00000e+00,
1.9521290e-01,8.00000e-02,
1.9535939e-01,0.00000e+00,
1.9550587e-01,-8.00000e-02,
1.9565235e-01,-1.60000e-01,
1.9579884e-01,0.00000e+00,
1.9594532e-01,-1.60000e-01,
1.9609182e-01,-1.60000e-01,
1.9623829e-01,0.00000e+00,
1.9638477e-01,-1.60000e-01,
1.9653127e-01,-1.60000e-01,
1.9667774e-01,-1.60000e-01,
1.9682424e-01,-8.00000e-02,
1.9697072e-01,-3.20000e-01,
1.9711719e-01,0.00000e+00,
1.9726369e-01,-1.60000e-01,
1.9741017e-01,-8.00000e-02,
1.9755666e-01,0.00000e+00,
1.9770314e-01,-2.40000e-01,
1.9784962e-01,-1.60000e-01,
1.9799611e-01,8.00000e-02,
1.9814259e-01,0.00000e+00,
1.9828908e-01,-3.20000e-01,
1.9843556e-01,-1.60000e-01,
1.9858204e-01,0.00000e+00,
1.9872853e-01,-1.60000e-01,
1.9887501e-01,-8.00000e-02,
1.9902150e-01,0.00000e+00,
1.9916798e-01,-1.60000e-01,
1.9931446e-01,-1.60000e-01,
1.9946095e-01,-8.00000e-02,
1.9960743e-01,-1.60000e-01,
1.9975393e-01,-1.60000e-01,
1.9990040e-01,-1.60000e-01,
2.0004688e-01,-8.00000e-02,
2.0019338e-01,-1.60000e-01,
2.0033985e-01,-8.00000e-02,
2.0048635e-01,0.00000e+00,
2.0063283e-01,-8.00000e-02,
2.0077930e-01,-3.20000e-01,
2.0092580e-01,8.00000e-02,
2.0107228e-01,-8.00000e-02,
2.0121877e-01,-8.00000e-02,
2.0136525e-01,0.00000e+00,
2.0151173e-01,0.00000e+00,
2.0165822e-01,0.00000e+00,
2.0180470e-01,1.60000e-01,
2.0195119e-01,0.00000e+00,
2.0209767e-01,-1.60000e-01,
2.0224415e-01,0.00000e+00,
2.0239064e-01,0.00000e+00,
2.0253712e-01,-8.00000e-02,
2.0268361e-01,-1.60000e-01,
2.0283009e-01,0.00000e+00,
2.0297657e-01,0.00000e+00,
2.0312306e-01,0.00000e+00,
2.0326954e-01,-8.00000e-02,
2.0341603e-01,-1.60000e-01,
2.0356251e-01,0.00000e+00,
2.0370899e-01,-1.60000e-01,
2.0385548e-01,-1.60000e-01,
2.0400196e-01,8.00000e-02,
2.0414846e-01,-1.60000e-01,
2.0429493e-01,-8.00000e-02,
2.0444141e-01,0.00000e+00,
2.0458791e-01,0.00000e+00,
2.0473439e-01,-1.60000e-01,
2.0488088e-01,0.00000e+00,
2.0502736e-01,-1.60000e-01,
2.0517384e-01,-8.00000e-02,
2.0532033e-01,-1.60000e-01,
2.0546681e-01,-2.40000e-01,
2.0561330e-01,-8.00000e-02,
2.0575978e-01,8.00000e-02,
2.0590626e-01,-1.60000e-01,
2.0605275e-01,-8.00000e-02,
2.0619923e-01,-3.20000e-01,
2.0634572e-01,-8.00000e-02,
2.0649220e-01,0.00000e+00,
2.0663868e-01,-8.00000e-02,
2.0678517e-01,-1.60000e-01,
2.0693165e-01,-1.60000e-01,
2.0707814e-01,-1.60000e-01,
2.0722462e-01,-8.00000e-02,
2.0737110e-01,-8.00000e-02,
2.0751759e-01,-1.60000e-01,
2.0766407e-01,-1.60000e-01,
2.0781057e-01,-1.60000e-01,
2.0795704e-01,0.00000e+00,
2.0810352e-01,0.00000e+00,
2.0825002e-01,-8.00000e-02,
2.0839649e-01,0.00000e+00,
2.0854299e-01,-1.60000e-01,
2.0868947e-01,-8.00000e-02,
2.0883594e-01,0.00000e+00,
2.0898244e-01,-1.60000e-01,
2.0912892e-01,-8.00000e-02,
2.0927541e-01,-1.60000e-01,
2.0942189e-01,-8.00000e-02,
2.0956837e-01,-1.60000e-01,
2.0971486e-01,-2.40000e-01,
2.0986134e-01,0.00000e+00,
2.1000783e-01,-1.60000e-01,
2.1015431e-01,-8.00000e-02,
2.1030079e-01,-1.60000e-01,
2.1044728e-01,-2.40000e-01,
2.1059376e-01,-1.60000e-01,
2.1074025e-01,-1.60000e-01,
2.1088673e-01,-1.60000e-01,
2.1103321e-01,-1.60000e-01,
2.1117970e-01,-8.00000e-02,
2.1132618e-01,-2.40000e-01,
2.1147268e-01,-1.60000e-01,
2.1161915e-01,0.00000e+00,
2.1176563e-01,-8.00000e-02,
2.1191213e-01,-1.60000e-01,
2.1205860e-01,-1.60000e-01,
2.1220510e-01,-8.00000e-02,
2.1235158e-01,0.00000e+00,
2.1249805e-01,0.00000e+00,
2.1264455e-01,-2.40000e-01,
2.1279103e-01,-1.60000e-01,
2.1293752e-01,-8.00000e-02,
2.1308400e-01,-8.00000e-02,
2.1323048e-01,-1.60000e-01,
2.1337697e-01,-1.60000e-01,
2.1352345e-01,-8.00000e-02,
2.1366994e-01,0.00000e+00,
2.1381642e-01,0.00000e+00,
2.1396290e-01,-1.60000e-01,
2.1410939e-01,0.00000e+00,
2.1425587e-01,-1.60000e-01,
2.1440236e-01,-1.60000e-01,
2.1454884e-01,-1.60000e-01,
2.1469532e-01,0.00000e+00,
2.1484181e-01,8.00000e-02,
2.1498829e-01,0.00000e+00,
2.1513478e-01,-1.60000e-01,
2.1528126e-01,-1.60000e-01,
2.1542774e-01,8.00000e-02,
2.1557423e-01,-2.40000e-01,
2.1572071e-01,-1.60000e-01,
2.1586721e-01,0.00000e+00,
2.1601368e-01,-1.60000e-01,
2.1616016e-01,0.00000e+00,
2.1630666e-01,0.00000e+00,
2.1645314e-01,-1.60000e-01,
2.1659963e-01,-3.20000e-01,
2.1674611e-01,-1.60000e-01,
2.1689259e-01,-1.60000e-01,
2.1703908e-01,-1.60000e-01,
2.1718556e-01,8.00000e-02,
2.1733205e-01,-8.00000e-02,
2.1747853e-01,-2.40000e-01,
2.1762501e-01,-1.60000e-01,
2.1777150e-01,-1.60000e-01,
2.1791798e-01,-1.60000e-01,
2.1806447e-01,8.00000e-02,
2.1821095e-01,-1.60000e-01,
2.1835743e-01,-1.60000e-01,
2.1850392e-01,-1.60000e-01,
2.1865040e-01,-8.00000e-02,
2.1879689e-01,0.00000e+00,
2.1894337e-01,8.00000e-02,
2.1908985e-01,-8.00000e-02,
2.1923634e-01,-1.60000e-01,
2.1938282e-01,0.00000e+00,
2.1952932e-01,-8.00000e-02,
2.1967579e-01,0.00000e+00,
2.1982227e-01,0.00000e+00,
2.1996877e-01,-8.00000e-02,
2.2011524e-01,-8.00000e-02,
2.2026174e-01,0.00000e+00,
2.2040822e-01,0.00000e+00,
2.2055469e-01,0.00000e+00,
2.2070119e-01,0.00000e+00,
2.2084767e-01,8.00000e-02,
2.2099416e-01,0.00000e+00,
2.2114064e-01,-8.00000e-02,
2.2128712e-01,0.00000e+00,
2.2143361e-01,-8.00000e-02,
2.2158009e-01,-8.00000e-02,
2.2172658e-01,0.00000e+00,
2.2187306e-01,-8.00000e-02,
2.2201954e-01,-1.60000e-01,
2.2216603e-01,0.00000e+00,
2.2231251e-01,0.00000e+00,
2.2245900e-01,-8.00000e-02,
2.2260548e-01,-1.60000e-01,
2.2275196e-01,-1.60000e-01,
2.2289845e-01,-1.60000e-01,
2.2304493e-01,0.00000e+00,
2.2319143e-01,8.00000e-02,
2.2333790e-01,-1.60000e-01,
2.2348438e-01,-8.00000e-02,
2.2363088e-01,-1.60000e-01,
2.2377735e-01,-1.60000e-01,
2.2392385e-01,8.00000e-02,
2.2407033e-01,-1.60000e-01,
2.2421680e-01,-2.40000e-01,
2.2436330e-01,0.00000e+00,
2.2450978e-01,2.40000e-01,
2.2465627e-01,-8.00000e-02,
2.2480275e-01,-1.60000e-01,
2.2494923e-01,-8.00000e-02,
2.2509572e-01,0.00000e+00,
2.2524220e-01,8.00000e-02,
2.2538869e-01,8.00000e-02,
2.2553517e-01,-8.00000e-02,
2.2568165e-01,0.00000e+00,
2.2582814e-01,-1.60000e-01,
2.2597462e-01,-1.60000e-01,
2.2612111e-01,0.00000e+00,
2.2626759e-01,0.00000e+00,
2.2641407e-01,-1.60000e-01,
2.2656056e-01,-8.00000e-02,
2.2670704e-01,-1.60000e-01,
2.2685353e-01,0.00000e+00,
2.2700001e-01,-2.40000e-01,
2.2714649e-01,0.00000e+00,
2.2729298e-01,-8.00000e-02,
2.2743946e-01,8.00000e-02,
2.2758596e-01,0.00000e+00,
2.2773243e-01,-1.60000e-01,
2.2787891e-01,-1.60000e-01,
2.2802541e-01,-1.60000e-01,
2.2817189e-01,-1.60000e-01,
2.2831838e-01,-2.40000e-01,
2.2846486e-01,-1.60000e-01,
2.2861134e-01,0.00000e+00,
2.2875783e-01,-1.60000e-01,
2.2890431e-01,-1.60000e-01,
2.2905080e-01,-1.60000e-01,
2.2919728e-01,8.00000e-02,
2.2934376e-01,-8.00000e-02,
2.2949025e-01,-1.60000e-01,
2.2963673e-01,0.00000e+00,
2.2978322e-01,-2.40000e-01,
2.2992970e-01,-1.60000e-01,
2.3007618e-01,0.00000e+00,
2.3022267e-01,0.00000e+00,
2.3036915e-01,8.00000e-02,
2.3051564e-01,0.00000e+00,
2.3066212e-01,-2.40000e-01,
2.3080860e-01,-1.60000e-01,
2.3095509e-01,-1.60000e-01,
2.3110157e-01,-8.00000e-02,
2.3124807e-01,-1.60000e-01,
2.3139454e-01,-1.60000e-01,
2.3154102e-01,0.00000e+00,
2.3168752e-01,0.00000e+00,
2.3183399e-01,0.00000e+00,
2.3198049e-01,-8.00000e-02,
2.3212697e-01,0.00000e+00,
2.3227344e-01,0.00000e+00,
2.3241994e-01,-1.60000e-01,
2.3256642e-01,-2.40000e-01,
2.3271291e-01,-1.60000e-01,
2.3285939e-01,-1.60000e-01,
2.3300587e-01,-1.60000e-01,
2.3315236e-01,-1.60000e-01,
2.3329884e-01,-1.60000e-01,
2.3344533e-01,-8.00000e-02,
2.3359181e-01,-8.00000e-02,
2.3373829e-01,0.00000e+00,
2.3388478e-01,-1.60000e-01,
2.3403126e-01,0.00000e+00,
2.3417775e-01,0.00000e+00,
2.3432423e-01,-1.60000e-01,
2.3447071e-01,-8.00000e-02,
2.3461720e-01,-1.60000e-01,
