X,CH1,
Second,Volt,
1.8149903e-02,-2.40000e-01,
1.8186525e-02,-4.60000e-01,
1.8223146e-02,-3.00000e-01,
1.8259767e-02,-5.40000e-01,
1.8296387e-02,-3.40000e-01,
1.8333009e-02,-3.40000e-01,
1.8369630e-02,-5.40000e-01,
1.8406251e-02,-4.20000e-01,
1.8442873e-02,-3.00000e-01,
1.8479493e-02,-3.80000e-01,
1.8516114e-02,-4.20000e-01,
1.8552735e-02,-5.00000e-01,
1.8589357e-02,-3.40000e-01,
1.8625978e-02,-4.40000e-01,
1.8662598e-02,-5.00000e-01,
1.8699219e-02,-3.00000e-01,
1.8735841e-02,-5.00000e-01,
1.8772462e-02,-3.00000e-01,
1.8809084e-02,-4.80000e-01,
1.8845703e-02,-4.00000e-01,
1.8882325e-02,-3.60000e-01,
1.8918946e-02,-5.00000e-01,
1.8955568e-02,-2.60000e-01,
1.8992189e-02,-4.00000e-01,
1.9028809e-02,-3.60000e-01,
1.9065430e-02,-3.80000e-01,
1.9102052e-02,-3.80000e-01,
1.9138673e-02,-5.00000e-01,
1.9175295e-02,-5.80000e-01,
1.9211914e-02,-5.20000e-01,
1.9248536e-02,-5.00000e-01,
1.9285157e-02,-4.80000e-01,
1.9321779e-02,-3.60000e-01,
1.9358400e-02,-3.40000e-01,
1.9395020e-02,-4.20000e-01,
1.9431641e-02,-2.20000e-01,
1.9468263e-02,-3.80000e-01,
1.9504884e-02,-2.80000e-01,
1.9541506e-02,-4.20000e-01,
1.9578125e-02,-4.00000e-01,
1.9614747e-02,-4.00000e-01,
1.9651368e-02,-3.00000e-01,
1.9687990e-02,-4.80000e-01,
1.9724611e-02,-4.20000e-01,
1.9761231e-02,-3.40000e-01,
1.9797852e-02,-3.60000e-01,
1.9834474e-02,-4.20000e-01,
1.9871095e-02,-4.60000e-01,
1.9907717e-02,-4.20000e-01,
1.9944336e-02,-3.80000e-01,
1.9980958e-02,-5.80000e-01,
2.0017579e-02,-5.80000e-01,
2.0054201e-02,-6.00000e-01,
2.0090822e-02,-3.60000e-01,
2.0127442e-02,-2.80000e-01,
2.0164063e-02,-4.40000e-01,
2.0200685e-02,-3.80000e-01,
2.0237306e-02,-4.20000e-01,
2.0273928e-02,-2.80000e-01,
2.0310547e-02,-5.60000e-01,
2.0347169e-02,-5.40000e-01,
2.0383790e-02,-5.20000e-01,
2.0420412e-02,-5.80000e-01,
2.0457033e-02,-3.40000e-01,
2.0493653e-02,-3.60000e-01,
2.0530274e-02,-4.60000e-01,
2.0566896e-02,-5.40000e-01,
2.0603517e-02,-3.80000e-01,
2.0640139e-02,-4.00000e-01,
2.0676758e-02,-5.20000e-01,
2.0713380e-02,-5.00000e-01,
2.0750001e-02,-5.80000e-01,
2.0786623e-02,-3.60000e-01,
2.0823244e-02,-4.60000e-01,
2.0859864e-02,-4.40000e-01,
2.0896485e-02,-3.80000e-01,
2.0933107e-02,-4.20000e-01,
2.0969728e-02,-3.80000e-01,
2.1006349e-02,-5.00000e-01,
2.1042969e-02,-4.60000e-01,
2.1079591e-02,-5.00000e-01,
2.1116212e-02,-4.60000e-01,
2.1152833e-02,-5.80000e-01,
2.1189455e-02,-4.20000e-01,
2.1226075e-02,-5.00000e-01,
2.1262696e-02,-4.20000e-01,
2.1299317e-02,-3.60000e-01,
2.1335939e-02,-5.00000e-01,
2.1372560e-02,-5.00000e-01,
2.1409180e-02,-3.20000e-01,
2.1445801e-02,-3.60000e-01,
2.1482423e-02,-3.40000e-01,
2.1519044e-02,-3.80000e-01,
2.1555666e-02,-3.40000e-01,
2.1592285e-02,-3.80000e-01,
2.1628907e-02,-5.40000e-01,
2.1665528e-02,-4.60000e-01,
2.1702150e-02,-4.80000e-01,
2.1738771e-02,-4.60000e-01,
2.1775391e-02,-5.00000e-01,
2.1812012e-02,-5.00000e-01,
2.1848634e-02,-3.60000e-01,
2.1885255e-02,-6.80000e-01,
2.1921877e-02,-4.20000e-01,
2.1958496e-02,-3.80000e-01,
2.1995118e-02,-3.40000e-01,
2.2031739e-02,-6.00000e-01,
2.2068361e-02,-4.60000e-01,
2.2104982e-02,-4.20000e-01,
2.2141602e-02,-5.00000e-01,
2.2178223e-02,-4.80000e-01,
2.2214845e-02,-3.60000e-01,
2.2251466e-02,-4.20000e-01,
2.2288088e-02,-3.40000e-01,
2.2324707e-02,-6.20000e-01,
2.2361329e-02,-2.60000e-01,
2.2397950e-02,-3.40000e-01,
2.2434572e-02,-3.40000e-01,
2.2471193e-02,-3.40000e-01,
2.2507813e-02,-4.80000e-01,
2.2544434e-02,-4.80000e-01,
2.2581056e-02,-4.20000e-01,
2.2617677e-02,-5.00000e-01,
2.2654299e-02,-4.20000e-01,
2.2690918e-02,-5.40000e-01,
2.2727540e-02,-4.40000e-01,
2.2764161e-02,-5.00000e-01,
2.2800783e-02,-3.40000e-01,
2.2837404e-02,-3.80000e-01,
2.2874024e-02,-3.80000e-01,
2.2910645e-02,-4.60000e-01,
2.2947267e-02,-3.40000e-01,
2.2983888e-02,-3.80000e-01,
2.3020510e-02,-3.80000e-01,
2.3057129e-02,-5.40000e-01,
2.3093751e-02,-4.00000e-01,
2.3130372e-02,-3.20000e-01,
2.3166994e-02,-3.40000e-01,
2.3203615e-02,-4.20000e-01,
2.3240235e-02,-4.20000e-01,
2.3276856e-02,-2.20000e-01,
2.3313478e-02,-4.40000e-01,
2.3350099e-02,-5.80000e-01,
2.3386721e-02,-4.80000e-01,
2.3423340e-02,-4.20000e-01,
2.3459962e-02,-4.60000e-01,
2.3496583e-02,-5.00000e-01,
2.3533205e-02,-5.60000e-01,
2.3569826e-02,-4.20000e-01,
2.3606446e-02,-3.80000e-01,
2.3643067e-02,-5.40000e-01,
2.3679689e-02,-5.60000e-01,
2.3716310e-02,-4.40000e-01,
2.3752932e-02,-4.20000e-01,
2.3789551e-02,-3.20000e-01,
2.3826173e-02,-4.20000e-01,
2.3862794e-02,-3.20000e-01,
2.3899416e-02,-4.60000e-01,
2.3936037e-02,-4.80000e-01,
2.3972657e-02,-4.60000e-01,
2.4009278e-02,-2.60000e-01,
2.4045900e-02,-3.40000e-01,
2.4082521e-02,-5.00000e-01,
2.4119142e-02,-3.40000e-01,
2.4155762e-02,-2.40000e-01,
2.4192384e-02,-5.40000e-01,
2.4229005e-02,-5.00000e-01,
2.4265626e-02,-2.80000e-01,
2.4302248e-02,-3.80000e-01,
2.4338868e-02,-4.20000e-01,
2.4375489e-02,-5.20000e-01,
2.4412110e-02,-3.80000e-01,
2.4448732e-02,-5.20000e-01,
2.4485353e-02,-3.40000e-01,
2.4521973e-02,-2.60000e-01,
2.4558594e-02,-3.60000e-01,
2.4595216e-02,-3.80000e-01,
2.4631837e-02,-5.40000e-01,
2.4668459e-02,-5.80000e-01,
2.4705078e-02,-4.40000e-01,
2.4741700e-02,-3.80000e-01,
2.4778321e-02,-3.60000e-01,
2.4814943e-02,-5.20000e-01,
2.4851564e-02,-4.40000e-01,
2.4888184e-02,-3.40000e-01,
2.4924805e-02,-4.20000e-01,
2.4961427e-02,-3.60000e-01,
2.4998048e-02,-4.80000e-01,
2.5034670e-02,-5.00000e-01,
2.5071289e-02,-3.80000e-01,
2.5107911e-02,-3.80000e-01,
2.5144532e-02,-3.40000e-01,
2.5181154e-02,-3.00000e-01,
2.5217775e-02,-4.20000e-01,
2.5254395e-02,-5.80000e-01,
2.5291016e-02,-2.20000e-01,
2.5327638e-02,-5.20000e-01,
2.5364259e-02,-3.60000e-01,
2.5400881e-02,-4.40000e-01,
2.5437502e-02,-4.40000e-01,
2.5474122e-02,-4.00000e-01,
2.5510743e-02,-4.20000e-01,
2.5547365e-02,-3.80000e-01,
2.5583986e-02,-5.20000e-01,
2.5620608e-02,-4.20000e-01,
2.5657227e-02,-3.80000e-01,
2.5693849e-02,-4.80000e-01,
2.5730470e-02,-3.60000e-01,
2.5767092e-02,-2.80000e-01,
2.5803713e-02,-4.20000e-01,
2.5840333e-02,-4.20000e-01,
2.5876954e-02,-3.00000e-01,
2.5913576e-02,-5.00000e-01,
2.5950197e-02,-3.40000e-01,
2.5986819e-02,-4.20000e-01,
2.6023438e-02,-5.00000e-01,
2.6060060e-02,-5.20000e-01,
2.6096681e-02,-5.00000e-01,
2.6133303e-02,-3.40000e-01,
2.6169924e-02,-3.40000e-01,
2.6206544e-02,-3.80000e-01,
2.6243165e-02,-3.20000e-01,
2.6279787e-02,-4.60000e-01,
2.6316408e-02,-3.40000e-01,
2.6353030e-02,-3.80000e-01,
2.6389649e-02,-5.20000e-01,
2.6426271e-02,-4.20000e-01,
2.6462892e-02,-4.60000e-01,
2.6499514e-02,-4.60000e-01,
2.6536135e-02,-5.20000e-01,
2.6572755e-02,-4.80000e-01,
2.6609376e-02,-3.60000e-01,
2.6645998e-02,-3.00000e-01,
2.6682619e-02,-4.60000e-01,
2.6719240e-02,-4.40000e-01,
2.6755860e-02,-3.80000e-01,
2.6792482e-02,-3.20000e-01,
2.6829103e-02,-5.00000e-01,
2.6865724e-02,-3.20000e-01,
2.6902346e-02,-3.60000e-01,
2.6938966e-02,-3.20000e-01,
2.6975587e-02,-6.00000e-01,
2.7012208e-02,-3.00000e-01,
2.7048830e-02,-5.00000e-01,
2.7085451e-02,-4.60000e-01,
2.7122071e-02,-5.20000e-01,
2.7158692e-02,-4.80000e-01,
2.7195314e-02,-5.00000e-01,
2.7231935e-02,-4.60000e-01,
2.7268557e-02,-5.40000e-01,
2.7305176e-02,-3.00000e-01,
2.7341798e-02,-5.00000e-01,
2.7378419e-02,-5.60000e-01,
2.7415041e-02,-5.20000e-01,
2.7451662e-02,-5.20000e-01,
2.7488282e-02,-4.20000e-01,
2.7524903e-02,-2.00000e-01,
2.7561525e-02,-2.60000e-01,
2.7598146e-02,-5.40000e-01,
2.7634768e-02,-4.60000e-01,
2.7671387e-02,-3.80000e-01,
2.7708009e-02,-5.00000e-01,
2.7744630e-02,-5.80000e-01,
2.7781252e-02,-5.40000e-01,
2.7817873e-02,-5.40000e-01,
2.7854493e-02,-5.20000e-01,
2.7891114e-02,-3.80000e-01,
2.7927736e-02,-5.60000e-01,
2.7964357e-02,-5.00000e-01,
2.8000979e-02,-5.80000e-01,
2.8037598e-02,-4.20000e-01,
2.8074220e-02,-2.60000e-01,
2.8110841e-02,-4.40000e-01,
2.8147463e-02,-4.60000e-01,
2.8184084e-02,-4.20000e-01,
2.8220704e-02,-3.00000e-01,
2.8257325e-02,-5.00000e-01,
2.8293947e-02,-4.20000e-01,
2.8330568e-02,-3.00000e-01,
2.8367190e-02,-2.40000e-01,
2.8403809e-02,-3.80000e-01,
2.8440431e-02,-3.40000e-01,
2.8477052e-02,-6.20000e-01,
2.8513674e-02,-3.00000e-01,
2.8550295e-02,-3.60000e-01,
2.8586915e-02,-3.00000e-01,
2.8623536e-02,-5.00000e-01,
2.8660158e-02,-4.60000e-01,
2.8696779e-02,-6.00000e-01,
2.8733401e-02,-3.00000e-01,
2.8770020e-02,-6.20000e-01,
2.8806642e-02,-2.80000e-01,
2.8843263e-02,-5.40000e-01,
2.8879885e-02,-4.00000e-01,
2.8916506e-02,-3.00000e-01,
2.8953126e-02,-2.40000e-01,
2.8989747e-02,-4.60000e-01,
2.9026369e-02,-3.40000e-01,
2.9062990e-02,-3.40000e-01,
2.9099612e-02,-6.20000e-01,
2.9136231e-02,-5.40000e-01,
2.9172853e-02,-4.00000e-01,
2.9209474e-02,-3.60000e-01,
2.9246096e-02,-5.20000e-01,
2.9282717e-02,-5.20000e-01,
2.9319337e-02,-4.60000e-01,
2.9355958e-02,-5.40000e-01,
2.9392580e-02,-5.60000e-01,
2.9429201e-02,-4.80000e-01,
2.9465823e-02,-3.80000e-01,
2.9502442e-02,-2.20000e-01,
2.9539064e-02,-4.00000e-01,
2.9575685e-02,-2.60000e-01,
2.9612307e-02,-3.80000e-01,
2.9648928e-02,-5.40000e-01,
2.9685548e-02,-5.60000e-01,
2.9722169e-02,-5.00000e-01,
2.9758791e-02,-4.60000e-01,
2.9795412e-02,-3.60000e-01,
2.9832033e-02,-4.20000e-01,
2.9868653e-02,-3.40000e-01,
2.9905275e-02,-4.60000e-01,
2.9941896e-02,-5.20000e-01,
2.9978517e-02,-4.60000e-01,
3.0015139e-02,-5.80000e-01,
3.0051759e-02,-3.80000e-01,
3.0088380e-02,-3.60000e-01,
3.0125001e-02,-3.60000e-01,
3.0161623e-02,-2.80000e-01,
3.0198244e-02,-4.20000e-01,
3.0234864e-02,-4.60000e-01,
3.0271485e-02,-5.20000e-01,
3.0308107e-02,-2.20000e-01,
3.0344728e-02,-5.00000e-01,
3.0381350e-02,-5.00000e-01,
3.0417969e-02,-3.60000e-01,
3.0454591e-02,-3.60000e-01,
3.0491212e-02,-4.00000e-01,
3.0527834e-02,-5.80000e-01,
3.0564455e-02,-4.40000e-01,
3.0601075e-02,-5.40000e-01,
3.0637696e-02,-3.80000e-01,
3.0674318e-02,-5.00000e-01,
3.0710939e-02,-4.20000e-01,
3.0747561e-02,-5.20000e-01,
3.0784180e-02,-4.60000e-01,
3.0820802e-02,-5.20000e-01,
3.0857423e-02,-4.00000e-01,
3.0894045e-02,-4.00000e-01,
3.0930666e-02,-3.40000e-01,
3.0967286e-02,-5.00000e-01,
3.1003907e-02,-3.60000e-01,
3.1040529e-02,-5.40000e-01,
3.1077150e-02,-5.00000e-01,
3.1113772e-02,-5.00000e-01,
3.1150391e-02,-4.20000e-01,
3.1187013e-02,-5.20000e-01,
3.1223634e-02,-5.40000e-01,
3.1260256e-02,-4.20000e-01,
3.1296875e-02,-3.60000e-01,
3.1333495e-02,-5.20000e-01,
3.1370118e-02,-5.80000e-01,
3.1406738e-02,-2.60000e-01,
3.1443361e-02,-4.80000e-01,
3.1479981e-02,-4.20000e-01,
3.1516600e-02,-5.20000e-01,
3.1553224e-02,-4.60000e-01,
3.1589843e-02,-5.80000e-01,
3.1626467e-02,-4.20000e-01,
3.1663086e-02,-4.00000e-01,
3.1699706e-02,-5.00000e-01,
3.1736329e-02,-4.40000e-01,
3.1772949e-02,-3.00000e-01,
3.1809572e-02,-5.00000e-01,
3.1846192e-02,-4.80000e-01,
3.1882811e-02,-6.00000e-01,
3.1919435e-02,-3.00000e-01,
3.1956054e-02,-4.20000e-01,
3.1992678e-02,-6.20000e-01,
3.2029297e-02,-3.80000e-01,
3.2065917e-02,-6.20000e-01,
3.2102540e-02,-6.00000e-01,
3.2139160e-02,-5.20000e-01,
3.2175783e-02,-2.40000e-01,
3.2212403e-02,-5.00000e-01,
3.2249022e-02,-4.60000e-01,
3.2285646e-02,-5.00000e-01,
3.2322265e-02,-5.20000e-01,
3.2358889e-02,-4.40000e-01,
3.2395508e-02,-3.80000e-01,
3.2432128e-02,-3.60000e-01,
3.2468751e-02,-3.60000e-01,
3.2505371e-02,-5.00000e-01,
3.2541994e-02,-4.60000e-01,
3.2578614e-02,-4.00000e-01,
3.2615233e-02,-4.20000e-01,
3.2651857e-02,-4.60000e-01,
3.2688476e-02,-3.40000e-01,
3.2725099e-02,-2.40000e-01,
3.2761719e-02,-2.60000e-01,
3.2798339e-02,-3.80000e-01,
3.2834962e-02,-5.40000e-01,
3.2871582e-02,-5.40000e-01,
3.2908205e-02,-5.00000e-01,
3.2944825e-02,-4.60000e-01,
3.2981444e-02,-3.80000e-01,
3.3018067e-02,-3.00000e-01,
3.3054687e-02,-4.60000e-01,
3.3091310e-02,-2.20000e-01,
3.3127930e-02,-5.20000e-01,
3.3164550e-02,-4.20000e-01,
3.3201173e-02,-3.00000e-01,
3.3237793e-02,-2.60000e-01,
3.3274416e-02,-4.20000e-01,
3.3311035e-02,-3.20000e-01,
3.3347659e-02,-3.00000e-01,
3.3384278e-02,-5.20000e-01,
3.3420902e-02,-3.80000e-01,
3.3457521e-02,-5.40000e-01,
3.3494141e-02,-3.80000e-01,
3.3530764e-02,-4.00000e-01,
3.3567384e-02,-2.80000e-01,
3.3604007e-02,-5.60000e-01,
3.3640627e-02,-4.00000e-01,
3.3677246e-02,-2.80000e-01,
3.3713870e-02,-5.60000e-01,
3.3750489e-02,-5.00000e-01,
3.3787113e-02,-5.40000e-01,
3.3823732e-02,-5.00000e-01,
3.3860352e-02,-3.80000e-01,
3.3896975e-02,-3.80000e-01,
3.3933595e-02,-4.60000e-01,
3.3970218e-02,-3.40000e-01,
3.4006838e-02,-6.20000e-01,
3.4043457e-02,-4.00000e-01,
3.4080081e-02,-3.80000e-01,
3.4116700e-02,-5.00000e-01,
3.4153324e-02,-2.60000e-01,
3.4189943e-02,-4.60000e-01,
3.4226563e-02,-5.00000e-01,
3.4263186e-02,-2.80000e-01,
3.4299806e-02,-4.20000e-01,
3.4336429e-02,-4.60000e-01,
3.4373049e-02,-4.00000e-01,
3.4409668e-02,-5.00000e-01,
3.4446292e-02,-4.20000e-01,
3.4482911e-02,-3.00000e-01,
3.4519535e-02,-5.20000e-01,
3.4556154e-02,-5.00000e-01,
3.4592774e-02,-4.80000e-01,
3.4629397e-02,-4.40000e-01,
3.4666017e-02,-3.40000e-01,
3.4702640e-02,-4.40000e-01,
3.4739260e-02,-3.00000e-01,
3.4775879e-02,-2.20000e-01,
3.4812503e-02,-5.80000e-01,
3.4849122e-02,-4.40000e-01,
3.4885745e-02,-4.20000e-01,
3.4922365e-02,-5.40000e-01,
3.4958985e-02,-6.20000e-01,
3.4995608e-02,-5.60000e-01,
3.5032228e-02,-5.60000e-01,
3.5068851e-02,-5.00000e-01,
3.5105471e-02,-5.80000e-01,
3.5142090e-02,-4.80000e-01,
3.5178714e-02,-4.80000e-01,
3.5215333e-02,-5.40000e-01,
3.5251956e-02,-3.60000e-01,
3.5288576e-02,-3.20000e-01,
3.5325196e-02,-5.60000e-01,
3.5361819e-02,-3.80000e-01,
3.5398439e-02,-6.40000e-01,
3.5435062e-02,-4.60000e-01,
3.5471682e-02,-6.00000e-01,
3.5508301e-02,-4.40000e-01,
3.5544924e-02,-3.00000e-01,
3.5581544e-02,-4.00000e-01,
3.5618167e-02,-4.40000e-01,
3.5654787e-02,-4.20000e-01,
3.5691407e-02,-3.20000e-01,
3.5728030e-02,-5.00000e-01,
3.5764650e-02,-5.80000e-01,
3.5801273e-02,-3.00000e-01,
3.5837892e-02,-3.40000e-01,
3.5874512e-02,-5.00000e-01,
3.5911135e-02,-4.60000e-01,
3.5947755e-02,-3.60000e-01,
3.5984378e-02,-5.60000e-01,
3.6020998e-02,-3.60000e-01,
3.6057618e-02,-5.00000e-01,
3.6094241e-02,-3.80000e-01,
3.6130860e-02,-5.00000e-01,
3.6167484e-02,-2.60000e-01,
3.6204103e-02,-4.00000e-01,
3.6240723e-02,-5.40000e-01,
3.6277346e-02,-3.80000e-01,
3.6313966e-02,-4.60000e-01,
3.6350589e-02,-4.20000e-01,
3.6387209e-02,-3.00000e-01,
3.6423828e-02,-3.40000e-01,
3.6460452e-02,-5.20000e-01,
3.6497071e-02,-6.20000e-01,
3.6533695e-02,-3.40000e-01,
3.6570314e-02,-2.60000e-01,
3.6606934e-02,-4.20000e-01,
3.6643557e-02,-4.80000e-01,
3.6680177e-02,-3.00000e-01,
3.6716800e-02,-5.00000e-01,
3.6753420e-02,-2.80000e-01,
3.6790039e-02,-4.00000e-01,
3.6826663e-02,-4.80000e-01,
3.6863282e-02,-5.20000e-01,
3.6899906e-02,-3.40000e-01,
3.6936525e-02,-5.40000e-01,
3.6973145e-02,-5.00000e-01,
3.7009768e-02,-5.00000e-01,
3.7046388e-02,-4.80000e-01,
3.7083011e-02,-3.80000e-01,
3.7119631e-02,-3.60000e-01,
3.7156250e-02,-6.00000e-01,
3.7192874e-02,-4.60000e-01,
3.7229493e-02,-4.20000e-01,
3.7266117e-02,-3.40000e-01,
3.7302736e-02,-3.40000e-01,
3.7339356e-02,-4.60000e-01,
3.7375979e-02,-4.00000e-01,
3.7412599e-02,-5.20000e-01,
3.7449222e-02,-3.80000e-01,
3.7485842e-02,-3.20000e-01,
3.7522461e-02,-5.00000e-01,
3.7559085e-02,-3.80000e-01,
3.7595704e-02,-5.20000e-01,
3.7632328e-02,-3.60000e-01,
3.7668947e-02,-5.80000e-01,
3.7705567e-02,-4.20000e-01,
3.7742190e-02,-5.40000e-01,
3.7778810e-02,-4.40000e-01,
3.7815433e-02,-4.60000e-01,
3.7852053e-02,-3.80000e-01,
3.7888672e-02,-4.20000e-01,
3.7925296e-02,-4.60000e-01,
3.7961915e-02,-3.80000e-01,
3.7998538e-02,-4.20000e-01,
3.8035158e-02,-5.20000e-01,
3.8071778e-02,-5.40000e-01,
3.8108401e-02,-4.20000e-01,
3.8145021e-02,-3.40000e-01,
3.8181644e-02,-4.20000e-01,
3.8218264e-02,-4.40000e-01,
3.8254883e-02,-4.00000e-01,
3.8291506e-02,-4.60000e-01,
3.8328126e-02,-3.60000e-01,
3.8364749e-02,-2.00000e-01,
3.8401369e-02,-4.40000e-01,
3.8437989e-02,-4.20000e-01,
3.8474612e-02,-2.60000e-01,
3.8511232e-02,-4.20000e-01,
3.8547855e-02,-3.60000e-01,
3.8584474e-02,-4.20000e-01,
3.8621094e-02,-5.20000e-01,
3.8657717e-02,-4.20000e-01,
3.8694337e-02,-4.60000e-01,
3.8730960e-02,-4.20000e-01,
3.8767580e-02,-5.00000e-01,
3.8804200e-02,-5.60000e-01,
3.8840823e-02,-4.60000e-01,
3.8877442e-02,-5.40000e-01,
3.8914066e-02,-3.40000e-01,
3.8950685e-02,-3.80000e-01,
3.8987305e-02,-5.80000e-01,
3.9023928e-02,-5.00000e-01,
3.9060548e-02,-5.00000e-01,
3.9097171e-02,-4.20000e-01,
3.9133791e-02,-3.80000e-01,
3.9170410e-02,-4.20000e-01,
3.9207034e-02,-6.20000e-01,
3.9243653e-02,-6.60000e-01,
3.9280277e-02,-6.00000e-01,
3.9316896e-02,-4.60000e-01,
3.9353516e-02,-4.80000e-01,
3.9390139e-02,-4.20000e-01,
3.9426759e-02,-4.60000e-01,
3.9463382e-02,-5.00000e-01,
3.9500002e-02,-5.40000e-01,
3.9536621e-02,-4.20000e-01,
3.9573245e-02,-5.80000e-01,
3.9609864e-02,-5.00000e-01,
3.9646488e-02,-3.60000e-01,
3.9683107e-02,-3.00000e-01,
3.9719727e-02,-1.20000e-01,
3.9756350e-02,-2.60000e-01,
3.9792970e-02,-1.00000e-01,
3.9829593e-02,-2.60000e-01,
3.9866213e-02,-2.60000e-01,
3.9902832e-02,-1.40000e-01,
3.9939456e-02,-2.80000e-01,
3.9976075e-02,-4.00000e-01,
4.0012699e-02,-2.40000e-01,
4.0049318e-02,-8.00000e-02,
4.0085938e-02,-2.00000e-01,
4.0122561e-02,-3.00000e-01,
4.0159181e-02,-2.40000e-01,
4.0195804e-02,-1.40000e-01,
4.0232424e-02,-3.40000e-01,
4.0269043e-02,-1.80000e-01,
4.0305667e-02,-2.00000e-01,
4.0342286e-02,-1.80000e-01,
4.0378910e-02,-2.20000e-01,
4.0415529e-02,-2.80000e-01,
4.0452149e-02,-2.20000e-01,
4.0488772e-02,-2.20000e-01,
4.0525392e-02,-3.00000e-01,
4.0562015e-02,-3.80000e-01,
4.0598635e-02,-1.80000e-01,
4.0635254e-02,-6.00000e-02,
4.0671878e-02,-1.40000e-01,
4.0708497e-02,-3.80000e-01,
4.0745120e-02,-1.00000e-01,
4.0781740e-02,-1.40000e-01,
4.0818360e-02,-2.80000e-01,
4.0854983e-02,-3.20000e-01,
4.0891603e-02,-1.20000e-01,
4.0928226e-02,-2.60000e-01,
4.0964846e-02,-2.20000e-01,
4.1001465e-02,-2.60000e-01,
4.1038089e-02,-2.80000e-01,
4.1074708e-02,-2.80000e-01,
4.1111331e-02,-2.00000e-01,
4.1147951e-02,-1.80000e-01,
4.1184571e-02,-3.00000e-01,
4.1221194e-02,-3.80000e-01,
4.1257814e-02,-8.00000e-02,
4.1294437e-02,-4.20000e-01,
4.1331057e-02,-2.60000e-01,
4.1367676e-02,-4.20000e-01,
4.1404299e-02,-3.80000e-01,
4.1440919e-02,-2.60000e-01,
4.1477542e-02,-1.60000e-01,
4.1514162e-02,-2.60000e-01,
4.1550782e-02,-2.20000e-01,
4.1587405e-02,-3.00000e-01,
4.1624025e-02,-2.60000e-01,
4.1660648e-02,-3.00000e-01,
4.1697267e-02,-1.60000e-01,
4.1733887e-02,-3.00000e-01,
4.1770510e-02,-2.40000e-01,
4.1807130e-02,-2.20000e-01,
4.1843753e-02,-2.00000e-01,
4.1880373e-02,-2.00000e-01,
4.1916993e-02,-4.00000e-02,
4.1953616e-02,-2.60000e-01,
4.1990235e-02,-2.80000e-01,
4.2026859e-02,-3.80000e-01,
4.2063478e-02,-3.40000e-01,
4.2100098e-02,-3.60000e-01,
4.2136721e-02,-2.60000e-01,
4.2173341e-02,-2.40000e-01,
4.2209964e-02,-2.60000e-01,
4.2246584e-02,-3.60000e-01,
4.2283203e-02,-2.60000e-01,
4.2319827e-02,-3.20000e-01,
4.2356446e-02,-1.80000e-01,
4.2393070e-02,-1.80000e-01,
4.2429689e-02,-1.20000e-01,
4.2466309e-02,-1.20000e-01,
4.2502932e-02,-1.80000e-01,
4.2539552e-02,-2.20000e-01,
4.2576175e-02,-2.00000e-01,
4.2612795e-02,-3.20000e-01,
4.2649414e-02,-1.80000e-01,
4.2686038e-02,-2.00000e-01,
4.2722657e-02,-1.80000e-01,
4.2759281e-02,-2.80000e-01,
4.2795900e-02,-2.80000e-01,
4.2832520e-02,-1.60000e-01,
4.2869143e-02,-3.00000e-01,
4.2905763e-02,-1.00000e-01,
4.2942386e-02,-3.00000e-01,
4.2979006e-02,-1.40000e-01,
4.3015625e-02,-2.80000e-01,
4.3052249e-02,-3.40000e-01,
4.3088868e-02,-2.00000e-01,
4.3125492e-02,-2.40000e-01,
4.3162111e-02,-1.60000e-01,
4.3198731e-02,-4.60000e-01,
4.3235354e-02,-1.20000e-01,
4.3271974e-02,-2.80000e-01,
4.3308597e-02,-3.00000e-01,
4.3345217e-02,-2.20000e-01,
4.3381836e-02,-1.60000e-01,
4.3418460e-02,-1.60000e-01,
4.3455079e-02,-2.40000e-01,
4.3491703e-02,-2.40000e-01,
4.3528322e-02,-2.00000e-01,
4.3564942e-02,-2.60000e-01,
4.3601565e-02,-2.20000e-01,
4.3638185e-02,-2.00000e-01,
4.3674808e-02,-1.00000e-01,
4.3711428e-02,-3.80000e-01,
4.3748047e-02,-1.20000e-01,
4.3784671e-02,-2.60000e-01,
4.3821290e-02,-1.40000e-01,
4.3857913e-02,-1.00000e-01,
4.3894533e-02,-1.80000e-01,
4.3931153e-02,-2.60000e-01,
4.3967776e-02,-1.00000e-01,
4.4004396e-02,-3.40000e-01,
4.4041019e-02,-3.00000e-01,
4.4077639e-02,-3.80000e-01,
4.4114258e-02,-3.60000e-01,
4.4150881e-02,-2.80000e-01,
4.4187501e-02,-2.80000e-01,
4.4224124e-02,-3.00000e-01,
4.4260744e-02,-1.60000e-01,
4.4297364e-02,-1.20000e-01,
4.4333987e-02,-1.60000e-01,
4.4370607e-02,-1.60000e-01,
4.4407230e-02,-2.60000e-01,
4.4443849e-02,-2.40000e-01,
4.4480469e-02,-1.00000e-01,
4.4517092e-02,-3.40000e-01,
4.4553712e-02,-3.20000e-01,
4.4590335e-02,-1.40000e-01,
4.4626955e-02,-2.80000e-01,
4.4663575e-02,-2.60000e-01,
4.4700198e-02,-3.80000e-01,
4.4736817e-02,-3.60000e-01,
4.4773441e-02,-4.60000e-01,
4.4810060e-02,-1.40000e-01,
4.4846680e-02,-3.00000e-01,
4.4883303e-02,-3.20000e-01,
4.4919923e-02,-2.20000e-01,
4.4956546e-02,-2.60000e-01,
4.4993166e-02,-1.80000e-01,
4.5029785e-02,-2.20000e-01,
4.5066409e-02,-2.60000e-01,
